2025-06-18 10:28:52 WARN  [http-nio-8080-exec-3] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/initiate, Status: 400, Time: 248 ms, Headers: content-type=application/json, accept=*/*, user-agent=PostmanRuntime/7.44.1, postman-token=***HIDDEN***, host=localhost:8080, accept-encoding=gzip, deflate, br, connection=keep-alive, content-length=263
2025-06-19 15:42:36 WARN  [http-nio-8080-exec-3] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/kyc-and-otp?email=testfe10@gmail.com, Status: 400, Time: 18 ms, Headers: content-length=2, sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", content-type=application/json, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57144", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080
2025-06-19 15:43:04 WARN  [http-nio-8080-exec-4] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/initiate, Status: 400, Time: 28 ms, Headers: content-length=273, sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", content-type=application/json, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57162", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080
2025-06-19 15:44:00 INFO  [http-nio-8080-exec-5] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/initiate, Status: 200, Time: 20 ms, Headers: content-length=273, sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", content-type=application/json, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57193", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080
2025-06-19 15:44:05 INFO  [http-nio-8080-exec-6] ACCESS_LOG - Sent OTP to email: testfe11@gmail.com after KYC verification
2025-06-19 15:44:05 INFO  [http-nio-8080-exec-6] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/kyc-and-otp?email=testfe11@gmail.com, Status: 200, Time: 85 ms, Headers: content-length=103, sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", content-type=application/json, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57193", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080
2025-06-19 15:44:31 INFO  [http-nio-8080-exec-7] ACCESS_LOG - Attempting to create user in Keycloak with username: testfe11
2025-06-19 15:44:32 INFO  [http-nio-8080-exec-7] ACCESS_LOG - Keycloak response status: 201
2025-06-19 15:44:32 INFO  [http-nio-8080-exec-7] ACCESS_LOG - Keycloak response body: 
2025-06-19 15:44:32 INFO  [http-nio-8080-exec-7] ACCESS_LOG - Created Keycloak user with ID: d2a8cdd4-8435-40e1-8367-f63470eadbc8 and assigned CUSTOMER role
2025-06-19 15:44:32 INFO  [http-nio-8080-exec-7] ACCESS_LOG - Syncing with core banking for CIF: 9704522161174
2025-06-19 15:44:32 INFO  [http-nio-8080-exec-7] ACCESS_LOG - Registration completed successfully for email: testfe11@gmail.com
2025-06-19 15:44:32 INFO  [http-nio-8080-exec-7] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/confirm?email=testfe11@gmail.com&otp=***HIDDEN***, Status: 200, Time: 319 ms, Headers: sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", x-api-key=QWErtyuiopaqwer, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57207", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 15:48:27 WARN  [http-nio-8080-exec-9] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/confirm?email=testfe11@gmail.com&otp=***HIDDEN***, Status: 400, Time: 9 ms, Headers: sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", x-api-key=QWErtyuiopaqwer, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57345", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 15:52:42 INFO  [http-nio-8080-exec-10] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/initiate, Status: 200, Time: 31 ms, Headers: content-length=273, sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", content-type=application/json, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57499", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080
2025-06-19 15:52:47 INFO  [http-nio-8080-exec-1] ACCESS_LOG - Sent OTP to email: testfe12@gmail.com after KYC verification
2025-06-19 15:52:47 INFO  [http-nio-8080-exec-1] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/kyc-and-otp?email=testfe12@gmail.com, Status: 200, Time: 86 ms, Headers: content-length=103, sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", content-type=application/json, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57499", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080
2025-06-19 15:53:13 INFO  [http-nio-8080-exec-2] ACCESS_LOG - Attempting to create user in Keycloak with username: testfe12
2025-06-19 15:53:13 INFO  [http-nio-8080-exec-2] ACCESS_LOG - Keycloak response status: 201
2025-06-19 15:53:13 INFO  [http-nio-8080-exec-2] ACCESS_LOG - Keycloak response body: 
2025-06-19 15:53:13 INFO  [http-nio-8080-exec-2] ACCESS_LOG - Created Keycloak user with ID: ee5b1a52-7d83-4db3-ab4a-4908e1a9d96e and assigned CUSTOMER role
2025-06-19 15:53:13 INFO  [http-nio-8080-exec-2] ACCESS_LOG - Syncing with core banking for CIF: 9704522161275
2025-06-19 15:53:13 INFO  [http-nio-8080-exec-2] ACCESS_LOG - Registration completed successfully for email: testfe12@gmail.com
2025-06-19 15:53:13 INFO  [http-nio-8080-exec-2] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/confirm?email=testfe12@gmail.com&otp=***HIDDEN***, Status: 200, Time: 299 ms, Headers: sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", x-api-key=QWErtyuiopaqwer, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57499", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 15:56:11 INFO  [http-nio-8080-exec-4] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/initiate, Status: 200, Time: 20 ms, Headers: content-length=273, sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", content-type=application/json, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57636", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080
2025-06-19 15:56:17 INFO  [http-nio-8080-exec-5] ACCESS_LOG - Sent OTP to email: testfe13@gmail.com after KYC verification
2025-06-19 15:56:17 INFO  [http-nio-8080-exec-5] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/kyc-and-otp?email=testfe13@gmail.com, Status: 200, Time: 105 ms, Headers: content-length=103, sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", content-type=application/json, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57636", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080
2025-06-19 15:56:43 INFO  [http-nio-8080-exec-6] ACCESS_LOG - Attempting to create user in Keycloak with username: testfe13
2025-06-19 15:56:43 INFO  [http-nio-8080-exec-6] ACCESS_LOG - Keycloak response status: 201
2025-06-19 15:56:43 INFO  [http-nio-8080-exec-6] ACCESS_LOG - Keycloak response body: 
2025-06-19 15:56:43 INFO  [http-nio-8080-exec-6] ACCESS_LOG - Created Keycloak user with ID: af164aaf-441d-4cfc-b3e8-e0d4c6852feb and assigned CUSTOMER role
2025-06-19 15:56:43 INFO  [http-nio-8080-exec-6] ACCESS_LOG - Syncing with core banking for CIF: 9704522161376
2025-06-19 15:56:43 INFO  [http-nio-8080-exec-6] ACCESS_LOG - Registration completed successfully for email: testfe13@gmail.com
2025-06-19 15:56:43 INFO  [http-nio-8080-exec-6] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/confirm?email=testfe13@gmail.com&otp=***HIDDEN***, Status: 200, Time: 252 ms, Headers: sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", x-api-key=QWErtyuiopaqwer, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57655", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 16:04:43 INFO  [http-nio-8080-exec-8] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/initiate, Status: 200, Time: 25 ms, Headers: content-length=273, sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", content-type=application/json, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57982", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080
2025-06-19 16:04:50 INFO  [http-nio-8080-exec-9] ACCESS_LOG - Sent OTP to email: testfe14@gmail.com after KYC verification
2025-06-19 16:04:50 INFO  [http-nio-8080-exec-9] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/kyc-and-otp?email=testfe14@gmail.com, Status: 200, Time: 90 ms, Headers: content-length=103, sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", content-type=application/json, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57982", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080
2025-06-19 16:05:17 INFO  [http-nio-8080-exec-10] ACCESS_LOG - Attempting to create user in Keycloak with username: testfe14
2025-06-19 16:05:17 INFO  [http-nio-8080-exec-10] ACCESS_LOG - Keycloak response status: 201
2025-06-19 16:05:17 INFO  [http-nio-8080-exec-10] ACCESS_LOG - Keycloak response body: 
2025-06-19 16:05:17 INFO  [http-nio-8080-exec-10] ACCESS_LOG - Created Keycloak user with ID: 53a57115-d004-4a16-8ff2-3d48295eb5eb and assigned CUSTOMER role
2025-06-19 16:05:17 INFO  [http-nio-8080-exec-10] ACCESS_LOG - Syncing with core banking for CIF: 9704522161477
2025-06-19 16:05:17 INFO  [http-nio-8080-exec-10] ACCESS_LOG - Registration completed successfully for email: testfe14@gmail.com
2025-06-19 16:05:17 INFO  [http-nio-8080-exec-10] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/confirm?email=testfe14@gmail.com&otp=***HIDDEN***, Status: 200, Time: 267 ms, Headers: sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", x-api-key=QWErtyuiopaqwer, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:57982", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080, content-length=0
2025-06-19 16:09:11 INFO  [http-nio-8080-exec-2] ACCESS_LOG - IP: 0:0:0:0:0:0:0:1, Method: POST, URL: /api/customers/register/initiate, Status: 200, Time: 17 ms, Headers: content-length=273, sec-ch-ua-platform="Windows", user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Sa..., accept=application/json, text/plain, */*, sec-ch-ua="Google Chrome";v="137", "Chromium";v="137", "Not/A)Brand";v="24", content-type=application/json, sec-ch-ua-mobile=?0, origin=http://localhost:4200, sec-fetch-site=same-site, sec-fetch-mode=cors, sec-fetch-dest=empty, referer=http://localhost:4200/, accept-encoding=gzip, deflate, br, zstd, accept-language=vi-VN,vi;q=0.9,fr-FR;q=0.8,fr;q=0.7,en-US;q=0.6,en;q=0.5, forwarded=proto=http;host="localhost:8888";for="[0:0:0:0:0:0:0:1]:58146", x-forwarded-for=0:0:0:0:0:0:0:1, x-forwarded-proto=http, x-forwarded-port=8888, x-forwarded-host=localhost:8888, host=localhost:8080
